
A;0;24.12.2020 17:26:43
A;4;24.12.2020 17:27:02
A;3;24.12.2020 17:32:38
A;0;24.12.2020 17:33:42
A;1;24.12.2020 17:33:50
A;2;05.01.2021 14:15:19
A;3;10.01.2021 16:24:10
A;1;10.01.2021 16:24:53
A;0;10.01.2021 16:25:03
